recorded_at,experiment,label,frame_index,frame_width,frame_height,person_count,primary_area_pct,max_secondary_area_pct,max_secondary_iou,any_secondary_in_roi,intrusion_suspected,person_boxes_json
2026-07-17T09:34:43.521244+00:00,experiment_1_desktop_pc_camera,intrusion_person_looking_over_laptop,6,640,480,2,0.388408,0.016239,0.041809,1,0,"[{""x1"": 122.13926696777344, ""y1"": 181.68508911132812, ""x2"": 522.9440307617188, ""y2"": 479.3836669921875, ""confidence"": 0.9273984432220459, ""class_id"": 0}, {""x1"": 148.12176513671875, ""y1"": 196.7068634033203, ""x2"": 224.19540405273438, ""y2"": 262.2829284667969, ""confidence"": 0.5486518740653992, ""class_id"": 0}]"
2026-07-17T09:34:43.521244+00:00,experiment_1_desktop_pc_camera,intrusion_person_looking_over_laptop,7,640,480,2,0.389359,0.016864,0.043313,1,0,"[{""x1"": 121.80291748046875, ""y1"": 181.46009826660156, ""x2"": 523.2658081054688, ""y2"": 479.3981018066406, ""confidence"": 0.9224309325218201, ""class_id"": 0}, {""x1"": 147.81085205078125, ""y1"": 195.63609313964844, ""x2"": 225.56771850585938, ""y2"": 262.2631530761719, ""confidence"": 0.5418126583099365, ""class_id"": 0}]"
2026-07-17T09:34:43.521244+00:00,experiment_1_desktop_pc_camera,intrusion_person_looking_over_laptop,8,640,480,2,0.388971,0.016641,0.042782,1,0,"[{""x1"": 121.91557312011719, ""y1"": 181.8346710205078, ""x2"": 523.5049438476562, ""y2"": 479.3819885253906, ""confidence"": 0.9269457459449768, ""class_id"": 0}, {""x1"": 147.93185424804688, ""y1"": 196.15975952148438, ""x2"": 225.61788940429688, ""y2"": 261.9649353027344, ""confidence"": 0.5778596997261047, ""class_id"": 0}]"
2026-07-17T09:34:43.521244+00:00,experiment_1_desktop_pc_camera,intrusion_person_looking_over_laptop,9,640,480,2,0.390086,0.016598,0.042550,1,0,"[{""x1"": 121.20562744140625, ""y1"": 181.7488250732422, ""x2"": 523.8546752929688, ""y2"": 479.364013671875, ""confidence"": 0.9328957796096802, ""class_id"": 0}, {""x1"": 147.21566772460938, ""y1"": 196.62335205078125, ""x2"": 225.48643493652344, ""y2"": 261.76824951171875, ""confidence"": 0.6032839417457581, ""class_id"": 0}]"
2026-07-17T09:34:43.521244+00:00,experiment_1_desktop_pc_camera,intrusion_person_looking_over_laptop,10,640,480,2,0.389479,0.016686,0.042842,1,0,"[{""x1"": 121.76026916503906, ""y1"": 181.70245361328125, ""x2"": 523.698486328125, ""y2"": 479.37969970703125, ""confidence"": 0.9257627725601196, ""class_id"": 0}, {""x1"": 147.23257446289062, ""y1"": 196.25411987304688, ""x2"": 225.5131072998047, ""y2"": 261.7352600097656, ""confidence"": 0.5895053148269653, ""class_id"": 0}]"
2026-07-17T09:34:43.521244+00:00,experiment_1_desktop_pc_camera,intrusion_person_looking_over_laptop,11,640,480,2,0.390192,0.016669,0.042719,1,0,"[{""x1"": 121.40298461914062, ""y1"": 181.4228515625, ""x2"": 523.7000122070312, ""y2"": 479.37890625, ""confidence"": 0.9287751317024231, ""class_id"": 0}, {""x1"": 146.57337951660156, ""y1"": 196.78314208984375, ""x2"": 225.2947998046875, ""y2"": 261.83001708984375, ""confidence"": 0.5769537091255188, ""class_id"": 0}]"
2026-07-17T09:34:43.521244+00:00,experiment_1_desktop_pc_camera,intrusion_person_looking_over_laptop,12,640,480,2,0.389980,0.016692,0.042803,1,0,"[{""x1"": 121.1978759765625, ""y1"": 181.7759552001953, ""x2"": 523.7620849609375, ""y2"": 479.3726806640625, ""confidence"": 0.9250768423080444, ""class_id"": 0}, {""x1"": 146.66529846191406, ""y1"": 196.7485809326172, ""x2"": 225.31594848632812, ""y2"": 261.946533203125, ""confidence"": 0.5798788070678711, ""class_id"": 0}]"
2026-07-17T09:34:43.521244+00:00,experiment_1_desktop_pc_camera,intrusion_person_looking_over_laptop,13,640,480,2,0.389725,0.016797,0.043101,1,0,"[{""x1"": 121.52992248535156, ""y1"": 181.6996307373047, ""x2"": 523.7021484375, ""y2"": 479.3916015625, ""confidence"": 0.9314626455307007, ""class_id"": 0}, {""x1"": 146.06678771972656, ""y1"": 196.34487915039062, ""x2"": 224.8564910888672, ""y2"": 261.8381042480469, ""confidence"": 0.5955962538719177, ""class_id"": 0}]"
2026-07-17T09:34:43.521244+00:00,experiment_1_desktop_pc_camera,intrusion_person_looking_over_laptop,14,640,480,2,0.389773,0.016715,0.042883,1,0,"[{""x1"": 121.41471862792969, ""y1"": 181.6845245361328, ""x2"": 523.6336669921875, ""y2"": 479.37841796875, ""confidence"": 0.9331626892089844, ""class_id"": 0}, {""x1"": 145.9456024169922, ""y1"": 196.75131225585938, ""x2"": 224.9300079345703, ""y2"": 261.7604675292969, ""confidence"": 0.6056374311447144, ""class_id"": 0}]"
2026-07-17T09:34:43.521244+00:00,experiment_1_desktop_pc_camera,intrusion_person_looking_over_laptop,15,640,480,2,0.389947,0.016657,0.042717,1,0,"[{""x1"": 121.14898681640625, ""y1"": 181.88290405273438, ""x2"": 523.8197021484375, ""y2"": 479.37603759765625, ""confidence"": 0.9304491877555847, ""class_id"": 0}, {""x1"": 146.36904907226562, ""y1"": 197.2388916015625, ""x2"": 225.25440979003906, ""y2"": 262.10626220703125, ""confidence"": 0.577714204788208, ""class_id"": 0}]"
2026-07-17T09:34:43.521244+00:00,experiment_1_desktop_pc_camera,intrusion_person_looking_over_laptop,16,640,480,2,0.389480,0.016520,0.042415,1,0,"[{""x1"": 121.80216979980469, ""y1"": 181.6813201904297, ""x2"": 523.7264404296875, ""y2"": 479.3697509765625, ""confidence"": 0.9307202100753784, ""class_id"": 0}, {""x1"": 147.10211181640625, ""y1"": 197.11354064941406, ""x2"": 225.10092163085938, ""y2"": 262.1764831542969, ""confidence"": 0.5813016891479492, ""class_id"": 0}]"
2026-07-17T09:34:43.521244+00:00,experiment_1_desktop_pc_camera,intrusion_person_looking_over_laptop,17,640,480,2,0.389660,0.016664,0.042765,1,0,"[{""x1"": 121.36918640136719, ""y1"": 182.00558471679688, ""x2"": 523.9190063476562, ""y2"": 479.3689270019531, ""confidence"": 0.9333541393280029, ""class_id"": 0}, {""x1"": 146.52743530273438, ""y1"": 196.96795654296875, ""x2"": 225.05882263183594, ""y2"": 262.15423583984375, ""confidence"": 0.5891574025154114, ""class_id"": 0}]"
2026-07-17T09:34:43.521244+00:00,experiment_1_desktop_pc_camera,intrusion_person_looking_over_laptop,18,640,480,2,0.389835,0.016823,0.043154,1,0,"[{""x1"": 121.36883544921875, ""y1"": 181.922607421875, ""x2"": 524.0181884765625, ""y2"": 479.3462219238281, ""confidence"": 0.9341942071914673, ""class_id"": 0}, {""x1"": 146.12814331054688, ""y1"": 196.73696899414062, ""x2"": 225.25965881347656, ""y2"": 262.04541015625, ""confidence"": 0.623773992061615, ""class_id"": 0}]"
2026-07-17T09:34:43.521244+00:00,experiment_1_desktop_pc_camera,intrusion_person_looking_over_laptop,19,640,480,2,0.389696,0.016624,0.042660,1,0,"[{""x1"": 121.31327819824219, ""y1"": 181.97996520996094, ""x2"": 523.8448486328125, ""y2"": 479.384033203125, ""confidence"": 0.935608446598053, ""class_id"": 0}, {""x1"": 146.34518432617188, ""y1"": 196.94908142089844, ""x2"": 224.83282470703125, ""y2"": 262.0164794921875, ""confidence"": 0.5850120186805725, ""class_id"": 0}]"
2026-07-17T09:34:43.521244+00:00,experiment_1_desktop_pc_camera,intrusion_person_looking_over_laptop,20,640,480,2,0.389720,0.016859,0.043260,1,0,"[{""x1"": 121.47906494140625, ""y1"": 181.95826721191406, ""x2"": 524.005615234375, ""y2"": 479.38433837890625, ""confidence"": 0.93541020154953, ""class_id"": 0}, {""x1"": 146.2306671142578, ""y1"": 196.36305236816406, ""x2"": 225.02333068847656, ""y2"": 262.0943908691406, ""confidence"": 0.6006863117218018, ""class_id"": 0}]"
2026-07-17T09:34:43.521244+00:00,experiment_1_desktop_pc_camera,intrusion_person_looking_over_laptop,21,640,480,2,0.389326,0.016643,0.042749,1,0,"[{""x1"": 121.89241027832031, ""y1"": 181.95828247070312, ""x2"": 524.0090942382812, ""y2"": 479.3863830566406, ""confidence"": 0.9313260316848755, ""class_id"": 0}, {""x1"": 146.0803680419922, ""y1"": 196.82594299316406, ""x2"": 224.43182373046875, ""y2"": 262.0812072753906, ""confidence"": 0.5708402395248413, ""class_id"": 0}]"
2026-07-17T09:34:43.521244+00:00,experiment_1_desktop_pc_camera,intrusion_person_looking_over_laptop,22,640,480,2,0.389462,0.016693,0.042863,1,0,"[{""x1"": 121.5238037109375, ""y1"": 182.21578979492188, ""x2"": 524.1181640625, ""y2"": 479.39520263671875, ""confidence"": 0.9310832023620605, ""class_id"": 0}, {""x1"": 146.11166381835938, ""y1"": 197.0374755859375, ""x2"": 224.718017578125, ""y2"": 262.2767028808594, ""confidence"": 0.5751179456710815, ""class_id"": 0}]"
2026-07-17T09:34:43.521244+00:00,experiment_1_desktop_pc_camera,intrusion_person_looking_over_laptop,23,640,480,2,0.389761,0.016639,0.042691,1,0,"[{""x1"": 121.4954833984375, ""y1"": 181.97755432128906, ""x2"": 524.0968017578125, ""y2"": 479.38018798828125, ""confidence"": 0.9320341944694519, ""class_id"": 0}, {""x1"": 146.45904541015625, ""y1"": 196.9658966064453, ""x2"": 224.89735412597656, ""y2"": 262.133544921875, ""confidence"": 0.5887212753295898, ""class_id"": 0}]"
2026-07-17T09:34:43.521244+00:00,experiment_1_desktop_pc_camera,intrusion_person_looking_over_laptop,24,640,480,2,0.389315,0.016611,0.042667,1,0,"[{""x1"": 121.55384826660156, ""y1"": 182.15512084960938, ""x2"": 523.93798828125, ""y2"": 479.37786865234375, ""confidence"": 0.9343916177749634, ""class_id"": 0}, {""x1"": 146.48829650878906, ""y1"": 197.251953125, ""x2"": 225.10906982421875, ""y2"": 262.1563720703125, ""confidence"": 0.6048591732978821, ""class_id"": 0}]"
2026-07-17T09:34:43.521244+00:00,experiment_1_desktop_pc_camera,intrusion_person_looking_over_laptop,25,640,480,2,0.390088,0.016392,0.042020,1,0,"[{""x1"": 121.43075561523438, ""y1"": 181.7464599609375, ""x2"": 524.0289306640625, ""y2"": 479.40069580078125, ""confidence"": 0.9312456846237183, ""class_id"": 0}, {""x1"": 147.2434844970703, ""y1"": 197.20904541015625, ""x2"": 224.8117218017578, ""y2"": 262.1263427734375, ""confidence"": 0.5613164305686951, ""class_id"": 0}]"
2026-07-17T09:34:43.521244+00:00,experiment_1_desktop_pc_camera,intrusion_person_looking_over_laptop,26,640,480,2,0.390151,0.016371,0.041961,1,0,"[{""x1"": 121.25537109375, ""y1"": 181.7235107421875, ""x2"": 523.9177856445312, ""y2"": 479.3785095214844, ""confidence"": 0.9310840368270874, ""class_id"": 0}, {""x1"": 147.74172973632812, ""y1"": 196.99954223632812, ""x2"": 224.8020477294922, ""y2"": 262.2632141113281, ""confidence"": 0.5397496223449707, ""class_id"": 0}]"
2026-07-17T09:34:43.521244+00:00,experiment_1_desktop_pc_camera,intrusion_person_looking_over_laptop,27,640,480,2,0.390230,0.016286,0.041734,1,0,"[{""x1"": 121.38140869140625, ""y1"": 181.74630737304688, ""x2"": 524.1488647460938, ""y2"": 479.3836364746094, ""confidence"": 0.9337146282196045, ""class_id"": 0}, {""x1"": 147.57196044921875, ""y1"": 196.76060485839844, ""x2"": 223.73907470703125, ""y2"": 262.4453125, ""confidence"": 0.5042415261268616, ""class_id"": 0}]"
2026-07-17T09:34:43.521244+00:00,experiment_1_desktop_pc_camera,intrusion_person_looking_over_laptop,28,640,480,2,0.389557,0.016437,0.042195,1,0,"[{""x1"": 121.50811767578125, ""y1"": 182.06494140625, ""x2"": 523.9608154296875, ""y2"": 479.4217529296875, ""confidence"": 0.9310510754585266, ""class_id"": 0}, {""x1"": 147.9140625, ""y1"": 196.4571075439453, ""x2"": 224.39846801757812, ""y2"": 262.4776916503906, ""confidence"": 0.5187781453132629, ""class_id"": 0}]"
2026-07-17T09:34:43.521244+00:00,experiment_1_desktop_pc_camera,intrusion_person_looking_over_laptop,29,640,480,2,0.390235,0.016412,0.042057,1,0,"[{""x1"": 121.31889343261719, ""y1"": 181.69256591796875, ""x2"": 523.9972534179688, ""y2"": 479.3996276855469, ""confidence"": 0.9300118088722229, ""class_id"": 0}, {""x1"": 147.59249877929688, ""y1"": 196.9068145751953, ""x2"": 224.49659729003906, ""y2"": 262.4657897949219, ""confidence"": 0.5185237526893616, ""class_id"": 0}]"
2026-07-17T09:34:43.521244+00:00,experiment_1_desktop_pc_camera,intrusion_person_looking_over_laptop,30,640,480,2,0.389546,0.016411,0.042128,1,0,"[{""x1"": 121.63995361328125, ""y1"": 181.86146545410156, ""x2"": 523.8446655273438, ""y2"": 479.39251708984375, ""confidence"": 0.9298864603042603, ""class_id"": 0}, {""x1"": 147.77430725097656, ""y1"": 196.4666748046875, ""x2"": 224.2227325439453, ""y2"": 262.4122619628906, ""confidence"": 0.5206284523010254, ""class_id"": 0}]"
2026-07-17T09:36:21.395613+00:00,experiment_1_desktop_pc_camera,intrusion_person_peaking,1,640,480,2,0.276737,0.012592,0.000000,0,0,"[{""x1"": 244.13558959960938, ""y1"": 185.6164093017578, ""x2"": 533.5848999023438, ""y2"": 479.32415771484375, ""confidence"": 0.9228725433349609, ""class_id"": 0}, {""x1"": 604.0736083984375, ""y1"": 303.63372802734375, ""x2"": 639.5001220703125, ""y2"": 412.8208923339844, ""confidence"": 0.5005747079849243, ""class_id"": 0}]"
2026-07-17T09:36:21.395613+00:00,experiment_1_desktop_pc_camera,intrusion_person_peaking,2,640,480,2,0.276337,0.012805,0.000000,0,0,"[{""x1"": 244.08746337890625, ""y1"": 186.0936737060547, ""x2"": 533.5657958984375, ""y2"": 479.3475646972656, ""confidence"": 0.9207859039306641, ""class_id"": 0}, {""x1"": 603.337158203125, ""y1"": 303.1097412109375, ""x2"": 639.5237426757812, ""y2"": 411.816162109375, ""confidence"": 0.5236057043075562, ""class_id"": 0}]"
2026-07-17T09:36:21.395613+00:00,experiment_1_desktop_pc_camera,intrusion_person_peaking,3,640,480,1,0.282486,0.000000,0.000000,0,0,"[{""x1"": 238.21450805664062, ""y1"": 185.68992614746094, ""x2"": 533.7127685546875, ""y2"": 479.36224365234375, ""confidence"": 0.9218991994857788, ""class_id"": 0}]"
2026-07-17T09:36:21.395613+00:00,experiment_1_desktop_pc_camera,intrusion_person_peaking,4,640,480,1,0.289315,0.000000,0.000000,0,0,"[{""x1"": 231.1841583251953, ""y1"": 185.5562744140625, ""x2"": 533.640625, ""y2"": 479.40869140625, ""confidence"": 0.9381164312362671, ""class_id"": 0}]"
2026-07-17T09:36:21.395613+00:00,experiment_1_desktop_pc_camera,intrusion_person_peaking,5,640,480,1,0.290249,0.000000,0.000000,0,0,"[{""x1"": 230.489013671875, ""y1"": 185.45233154296875, ""x2"": 533.7591552734375, ""y2"": 479.4627380371094, ""confidence"": 0.9383194446563721, ""class_id"": 0}]"
2026-07-17T09:36:21.395613+00:00,experiment_1_desktop_pc_camera,intrusion_person_peaking,6,640,480,1,0.305689,0.000000,0.000000,0,0,"[{""x1"": 214.30996704101562, ""y1"": 185.262451171875, ""x2"": 533.4808959960938, ""y2"": 479.48602294921875, ""confidence"": 0.9344043731689453, ""class_id"": 0}]"
2026-07-17T09:36:21.395613+00:00,experiment_1_desktop_pc_camera,intrusion_person_peaking,7,640,480,1,0.315995,0.000000,0.000000,0,0,"[{""x1"": 203.89210510253906, ""y1"": 184.90830993652344, ""x2"": 533.3951416015625, ""y2"": 479.5148010253906, ""confidence"": 0.932462215423584, ""class_id"": 0}]"
2026-07-17T09:36:21.395613+00:00,experiment_1_desktop_pc_camera,intrusion_person_peaking,8,640,480,1,0.328045,0.000000,0.000000,0,0,"[{""x1"": 190.5223388671875, ""y1"": 184.6851043701172, ""x2"": 532.3377685546875, ""y2"": 479.50958251953125, ""confidence"": 0.9371823668479919, ""class_id"": 0}]"
2026-07-17T09:36:21.395613+00:00,experiment_1_desktop_pc_camera,intrusion_person_peaking,9,640,480,1,0.330139,0.000000,0.000000,0,0,"[{""x1"": 188.17803955078125, ""y1"": 184.72486877441406, ""x2"": 532.229736328125, ""y2"": 479.5025634765625, ""confidence"": 0.9364921450614929, ""class_id"": 0}]"
2026-07-17T09:36:21.395613+00:00,experiment_1_desktop_pc_camera,intrusion_person_peaking,10,640,480,1,0.330001,0.000000,0.000000,0,0,"[{""x1"": 186.7526397705078, ""y1"": 184.9939422607422, ""x2"": 530.989501953125, ""y2"": 479.48944091796875, ""confidence"": 0.9411720633506775, ""class_id"": 0}]"
2026-07-17T09:36:21.395613+00:00,experiment_1_desktop_pc_camera,intrusion_person_peaking,11,640,480,1,0.328537,0.000000,0.000000,0,0,"[{""x1"": 188.2299346923828, ""y1"": 184.96339416503906, ""x2"": 530.903076171875, ""y2"": 479.49053955078125, ""confidence"": 0.9390178322792053, ""class_id"": 0}]"
2026-07-17T09:36:21.395613+00:00,experiment_1_desktop_pc_camera,intrusion_person_peaking,12,640,480,1,0.325986,0.000000,0.000000,0,0,"[{""x1"": 190.8767852783203, ""y1"": 184.43862915039062, ""x2"": 530.3178100585938, ""y2"": 479.46142578125, ""confidence"": 0.9373621940612793, ""class_id"": 0}]"
2026-07-17T09:36:21.395613+00:00,experiment_1_desktop_pc_camera,intrusion_person_peaking,13,640,480,1,0.326219,0.000000,0.000000,0,0,"[{""x1"": 190.9131317138672, ""y1"": 184.24063110351562, ""x2"": 530.3699340820312, ""y2"": 479.46044921875, ""confidence"": 0.9374762773513794, ""class_id"": 0}]"
2026-07-17T09:36:21.395613+00:00,experiment_1_desktop_pc_camera,intrusion_person_peaking,14,640,480,1,0.326129,0.000000,0.000000,0,0,"[{""x1"": 191.27163696289062, ""y1"": 184.2963409423828, ""x2"": 530.6985473632812, ""y2"": 479.4612121582031, ""confidence"": 0.9359477758407593, ""class_id"": 0}]"
2026-07-17T09:36:21.395613+00:00,experiment_1_desktop_pc_camera,intrusion_person_peaking,15,640,480,1,0.326091,0.000000,0.000000,0,0,"[{""x1"": 191.47796630859375, ""y1"": 184.21890258789062, ""x2"": 530.752197265625, ""y2"": 479.481689453125, ""confidence"": 0.9362983703613281, ""class_id"": 0}]"
2026-07-17T09:36:21.395613+00:00,experiment_1_desktop_pc_camera,intrusion_person_peaking,16,640,480,1,0.325833,0.000000,0.000000,0,0,"[{""x1"": 191.5365753173828, ""y1"": 184.4255828857422, ""x2"": 530.797607421875, ""y2"": 479.4662780761719, ""confidence"": 0.9303227663040161, ""class_id"": 0}]"
2026-07-17T09:36:21.395613+00:00,experiment_1_desktop_pc_camera,intrusion_person_peaking,17,640,480,1,0.325893,0.000000,0.000000,0,0,"[{""x1"": 191.62025451660156, ""y1"": 184.217041015625, ""x2"": 530.7051391601562, ""y2"": 479.465576171875, ""confidence"": 0.9329690337181091, ""class_id"": 0}]"
2026-07-17T09:36:21.395613+00:00,experiment_1_desktop_pc_camera,intrusion_person_peaking,18,640,480,1,0.325608,0.000000,0.000000,0,0,"[{""x1"": 191.87045288085938, ""y1"": 184.53265380859375, ""x2"": 531.018310546875, ""y2"": 479.4678955078125, ""confidence"": 0.9325375556945801, ""class_id"": 0}]"
2026-07-17T09:36:21.395613+00:00,experiment_1_desktop_pc_camera,intrusion_person_peaking,19,640,480,1,0.325944,0.000000,0.000000,0,0,"[{""x1"": 191.8515625, ""y1"": 184.13124084472656, ""x2"": 530.8900146484375, ""y2"": 479.46673583984375, ""confidence"": 0.9347948431968689, ""class_id"": 0}]"
2026-07-17T09:36:21.395613+00:00,experiment_1_desktop_pc_camera,intrusion_person_peaking,20,640,480,1,0.325739,0.000000,0.000000,0,0,"[{""x1"": 192.0999298095703, ""y1"": 184.2220458984375, ""x2"": 531.0467529296875, ""y2"": 479.4516296386719, ""confidence"": 0.930469810962677, ""class_id"": 0}]"
2026-07-17T09:36:21.395613+00:00,experiment_1_desktop_pc_camera,intrusion_person_peaking,21,640,480,1,0.326061,0.000000,0.000000,0,0,"[{""x1"": 192.03421020507812, ""y1"": 184.24990844726562, ""x2"": 531.3324584960938, ""y2"": 479.4648132324219, ""confidence"": 0.9304131865501404, ""class_id"": 0}]"
2026-07-17T09:36:21.395613+00:00,experiment_1_desktop_pc_camera,intrusion_person_peaking,22,640,480,1,0.325623,0.000000,0.000000,0,0,"[{""x1"": 192.23016357421875, ""y1"": 184.27792358398438, ""x2"": 531.1227416992188, ""y2"": 479.44927978515625, ""confidence"": 0.9337747097015381, ""class_id"": 0}]"
2026-07-17T09:36:21.395613+00:00,experiment_1_desktop_pc_camera,intrusion_person_peaking,23,640,480,1,0.325606,0.000000,0.000000,0,0,"[{""x1"": 192.41461181640625, ""y1"": 184.08253479003906, ""x2"": 531.0491333007812, ""y2"": 479.4635009765625, ""confidence"": 0.9308272004127502, ""class_id"": 0}]"
2026-07-17T09:36:21.395613+00:00,experiment_1_desktop_pc_camera,intrusion_person_peaking,24,640,480,1,0.325770,0.000000,0.000000,0,0,"[{""x1"": 192.13339233398438, ""y1"": 184.17254638671875, ""x2"": 531.0481567382812, ""y2"": 479.45806884765625, ""confidence"": 0.932715892791748, ""class_id"": 0}]"
2026-07-17T09:36:21.395613+00:00,experiment_1_desktop_pc_camera,intrusion_person_peaking,25,640,480,1,0.325368,0.000000,0.000000,0,0,"[{""x1"": 192.64730834960938, ""y1"": 183.84669494628906, ""x2"": 530.7640991210938, ""y2"": 479.46392822265625, ""confidence"": 0.9328761696815491, ""class_id"": 0}]"
2026-07-17T09:36:21.395613+00:00,experiment_1_desktop_pc_camera,intrusion_person_peaking,26,640,480,1,0.325232,0.000000,0.000000,0,0,"[{""x1"": 192.49111938476562, ""y1"": 184.01515197753906, ""x2"": 530.6416015625, ""y2"": 479.47943115234375, ""confidence"": 0.931415855884552, ""class_id"": 0}]"
2026-07-17T09:36:21.395613+00:00,experiment_1_desktop_pc_camera,intrusion_person_peaking,27,640,480,1,0.325178,0.000000,0.000000,0,0,"[{""x1"": 192.65443420410156, ""y1"": 184.09234619140625, ""x2"": 530.83984375, ""y2"": 479.47650146484375, ""confidence"": 0.9312217235565186, ""class_id"": 0}]"
2026-07-17T09:36:21.395613+00:00,experiment_1_desktop_pc_camera,intrusion_person_peaking,28,640,480,1,0.325345,0.000000,0.000000,0,0,"[{""x1"": 192.478759765625, ""y1"": 184.14996337890625, ""x2"": 530.8995361328125, ""y2"": 479.4803466796875, ""confidence"": 0.9295687675476074, ""class_id"": 0}]"
2026-07-17T09:36:21.395613+00:00,experiment_1_desktop_pc_camera,intrusion_person_peaking,29,640,480,1,0.326385,0.000000,0.000000,0,0,"[{""x1"": 192.4025115966797, ""y1"": 183.90911865234375, ""x2"": 531.6046752929688, ""y2"": 479.5015869140625, ""confidence"": 0.9253631830215454, ""class_id"": 0}]"
2026-07-17T09:36:21.395613+00:00,experiment_1_desktop_pc_camera,intrusion_person_peaking,30,640,480,1,0.326264,0.000000,0.000000,0,0,"[{""x1"": 192.35227966308594, ""y1"": 184.07333374023438, ""x2"": 531.6263427734375, ""y2"": 479.4935302734375, ""confidence"": 0.9248296618461609, ""class_id"": 0}]"
